transaction_id,customer_id,product_category,amount,currency,transaction_date,country,payment_method,status
100141,5388.0, mode,79.55,EUR,2026-01-18,be,paypal,COMPLETED 
100511,5417.0,livres,-,EUR,09-18-2025,Belgique,carte_bancaire,completed
101612,5640.0,maison,54.31,EUR,03-15-2026,be,cheque,completed
102605,5701.0,LIVRES,20.78,EUR,2025/05/08 23:25,BELGIQUE,paypal,pending
101809,5077.0,Modes,54.9,EUR,14/08/2026,Allemagne,cheque,Completed
100016,5526.0,Électronique,11.53,EUR,07-11-2025,Belgique,paypal,Completed
101684,5710.0,beauté,8.49,,31-Mar-2026,FRANCE,carte_bancaire,Completed
100610,5032.0, mode,44.21,EUR,06/04/2026,Suisse,cheque,failed
102810,5238.0,Maison,22.09,EUR,12-May-2025,Francia,paypal,refunded
102731,5082.0,Ã‰lectronique,20.54,EUR,2026-01-09,France,virement,failed
100831,5291.0,Électronique,"10,73€",USD,2025/11/19 22:32,fr,cheque,refunded
100177,5435.0,Ã‰lectronique,90.76,USD,2025-11-14,be,carte_bancaire,pending
100857,5400.0,Modes,37.5,EUR,16/11/2025,BE,virement,pending
100693,5702.0,Beaute,$42.71,EUR,11/08/2026,USA,paypal,completed
101736,5148.0,beauté,9.5,EUR,08-25-2026,Belgique,paypal,failed
101072,5260.0,MAISON ,unknown,EUR,18-Feb-2026,DE,cheque,failed
101278,5576.0,Livre,29.16,EUR,29/05/2026,SUISSE,carte_bancaire,completed
101503,5496.0,livres,"24,46€",,19/02/2026,fr,paypal,failed
100183,5705.0,MODE,$37.87,EUR,16/05/2025,Suisse,virement,pending
101468,5005.0,Livres,8.36,EUR,2026-07-26,Francia,paypal,COMPLETED 
102227,5462.0,Livre,14.29,eur,2025-11-24,ch,paypal,COMPLETED 
102727,5243.0,Maisons,82.05,EUR,09-12-2026,Belgique,cheque,pending
100565,5128.0,electronique ,16.99,EUR,06-17-2026,BE,carte_bancaire,failed
100051,5423.0,Électronique,16.75,EUR,10-04-2025,GERMANY,paypal,COMPLETED 
102340,5434.0,Electronique,46.01,EUR,22-Dec-2025,fr,virement,refunded
101985,,electronique ,38.93,EUR,03/05/2026,USA,paypal,completed
101829,5351.0,SPORT,24.95,EUR,2026-09-20,United States,cheque,Completed
100000,5502.0,Livres,14.98,,unknown,DE,cheque,refunded
100486,5583.0,Sport,13.71,EUR,2025/11/08 06:49,FRANCE,cheque,COMPLETED 
100090,5459.0,livres,60.15,EUR,2026/08/21 14:30,BELGIQUE,,completed
101204,5098.0,beauté,25.64,EUR,26/10/2025,GERMANY,paypal,refunded
100370,5319.0,maison,25.08,EUR,12-Jan-2026,Allemagne,cheque,completed
100162,5257.0,Modes,69.6,EUR,27-Jul-2025,BELGIQUE,carte_bancaire,completed
102646,5612.0,Livre,17.58,EUR,11-06-2025,BELGIQUE,virement,failed
102650,5781.0,maison,10.84,EUR,2026/02/24 04:01,be,cheque,COMPLETED 
100081,5345.0, mode,16.28,EUR,09-17-2025,BELGIQUE,paypal,Completed
101911,5336.0,Sport,182.76,EUR,31/01/2026,Francia,virement,Completed
100729,5255.0,BEAUTE,12.18,USD,05-11-2026,Etats-Unis,virement,COMPLETED 
100969,5142.0,LIVRES,-6.77,EUR,2026/08/07 00:03,ch,paypal,Completed
100670,5124.0,Mode,75.3,EUR,n/a,DE,paypal,completed
100887,5756.0,beauté,17.75,EUR,20/11/2025,FR,carte_bancaire,refunded
100030,5788.0,Électronique,7135.0,EUR,08-Jun-2026,GERMANY,carte_bancaire,completed
101055,5040.0,Livre,null,EUR,2025/04/26 03:36,BELGIQUE,cheque,completed
102079,5518.0,SPORT,,EUR,2026-08-17,France,paypal,refunded
101583,5156.0,MODE,25.93,EUR,30-May-2025,BELGIQUE,cheque,COMPLETED 
101591,5683.0,Sports,1.77,eur,30-Jun-2026,Francia,virement,refunded
100173,5688.0,MODE,"33,35€",EUR,2026/05/27 11:18,Suisse,paypal,refunded
101962,5280.0,beauté,39.21,EUR,-,États-Unis,cheque,completed
100296,5119.0,BEAUTE,55.13,EUR,13-Nov-2025,de,cheque,Completed
100325,5032.0,Mode,8.23,EUR,2026/05/01 03:47,France,cheque,Completed
101236,5242.0,sport,unknown,EUR,04-30-2025,DE,cheque,Completed
101988,5019.0,Sport,13.77,EUR,07-20-2025,SUISSE,-999,pending
101738,5086.0,Ã‰lectronique,57.7,,2025-04-03,BELGIQUE,cheque,COMPLETED 
102759,5263.0,Livres,42.97,,2025-05-19,fr,carte_bancaire,failed
101472,5535.0,Maisons,21.75,EUR,12-21-2025,FRANCE,paypal,Completed
101925,5056.0,Maisons,10.72,EUR,12-02-2025,SUISSE,cheque,completed
102714,5681.0,LIVRES,,EUR,06-Aug-2026,Francia,-,failed
100605,5731.0,SPORT,132.84,USD,2026/03/12 12:22,Allemagne,cheque,COMPLETED 
101283,5626.0,SPORT,58.03,USD,08-26-2025,United States,paypal,pending
102671,5433.0,sport,-41.42,EUR,03-May-2026,United States,virement,completed
102253,5735.0,Livres,,EUR,10-Sep-2026,France,virement,failed
100031,5554.0,MODE,N/A,USD,14-Sep-2025,FR,carte_bancaire,failed
102669,5187.0,SPORT,21540.0,EUR,2026/02/20 05:12,DE,carte_bancaire,COMPLETED 
100073,5026.0,Mode,100.3,EUR,12/09/2025,be,carte_bancaire,completed
100048,5635.0,Electroniqe,33.42,EUR,06/03/2026,FR,paypal,completed
102258,5207.0, mode,2.35,,2025/05/21 10:03,BE,-,pending
101916,5372.0,maison,12.07,EUR,07-14-2025,CH,cheque,pending
101815,5605.0,electronique ,11.0,EUR,09-02-2026,de,virement,failed
100535,5066.0,electronique ,25.6,EUR,05-17-2026,BE,paypal,COMPLETED 
101270,5234.0,BEAUTE,65.51,,19-Nov-2025,de,N/A,refunded
102132,5385.0, mode,44.95,EUR,15/05/2025,United States,paypal,refunded
101665,5250.0,SPORT,24.03,EUR,19/07/2026,BE,paypal,completed
101071,5208.0,Maisons,37.69,EUR,27-Nov-2025,Allemagne,carte_bancaire,COMPLETED 
101566,5362.0,beauté,26.06,EUR,05/01/2026,Suisse,cheque,pending
102748,5103.0,Livres,34.73,USD,27/03/2025,Francia,paypal,COMPLETED 
102206,5201.0,Beauté ,93.29,,08-21-2026,CH,carte_bancaire,Completed
102780,5507.0,SPORT,"53,9€",EUR,2026-09-02,Etats-Unis,cheque,Completed
100521,5553.0,Maison,59.49,EUR,05-Dec-2025,CH,paypal,refunded
101094,5418.0,ELECTRONIQUE,23720.0,EUR,2025/05/15 17:16,Etats-Unis,cheque,Completed
101345,5377.0,Beaute,6.45,EUR,2025-10-11,fr,carte_bancaire,COMPLETED 
102304,5019.0,Livre,147.84,eur,05-29-2026,be,cheque,refunded
101233,5129.0,Électronique,"250,07€",eur,2026-07-10,CH,paypal,Completed
102597,5374.0,Électronique,29.67,eur,17/05/2025,GERMANY,virement,Completed
101846,5498.0,sport,76.64,USD,05-Dec-2025,fr,paypal,failed
102829,5322.0,LIVRES,17.64,EUR,2026/06/17 20:32,États-Unis,carte_bancaire,Completed
100324,5064.0,Livre,-9.92,eur,06-Apr-2025,États-Unis,paypal,pending
100759,5198.0,BEAUTE,46.08,EUR,07/10/2025,États-Unis,carte_bancaire,failed
101509,5726.0,livres,n/a,,19-Oct-2025,be,?,failed
101731,5225.0,Livre,17.91,eur,26-Feb-2026,USA,cheque,completed
102349,5252.0,LIVRES,17.24,,10-Sep-2025,BELGIQUE,virement,refunded
101883,5472.0,Modes,$14.39,EUR,04-13-2026,États-Unis,paypal,pending
100599,5416.0,ELECTRONIQUE,34.45,EUR,unknown,ch,virement,refunded
102163,5509.0, mode,n/a,USD,07-17-2025,CH,virement,refunded
100433,5781.0,maison,46.8,EUR,30/08/2026,France,paypal,COMPLETED 
102379,5212.0,LIVRES,31.01,EUR,22/10/2025,Belgique,paypal,COMPLETED 
101547,,maison,32.19,EUR,2026-04-17,France,cheque,pending
101744,5434.0,Beaute,,USD,08-09-2026,BE,cheque,completed
100239,5329.0,beauté,,EUR,02-25-2026,FR,paypal,pending
100866,5597.0,maison,54.63,EUR,04-16-2025,ch,cheque,refunded
102661,5599.0,Livres,10.96,EUR,2025/04/29 01:07,BE,carte_bancaire,completed
101177,5344.0,LIVRES,unknown,,18-Oct-2025,ch,paypal,completed
100113,5136.0, mode,9.48,EUR,2026/08/25 07:32,fr,null,completed
101730,5082.0,Maisons,20.06,EUR,03-Mar-2026,Allemagne,paypal,completed
102533,5243.0,Livres,-10.73,EUR,2025-12-14,FRANCE,cheque,failed
102225,5139.0,LIVRES,80.57,EUR,04-Jun-2025,Suisse,paypal,completed
102523,5323.0,Beauté ,18.5,EUR,2025-04-27,France,carte_bancaire,Completed
101483,5752.0,Modes,17.12,EUR,2026-03-20,États-Unis,virement,Completed
100912,5521.0,Electronique,30.71,EUR,27/08/2025,FR,carte_bancaire,completed
102096,5695.0,Livre,,EUR,2025-06-24,DE,,Completed
101965,5741.0,Beauté ,26.59,EUR,2026-01-15,DE,virement,Completed
100926,5481.0,ELECTRONIQUE,14.83,EUR,2025/11/20 05:19,FRANCE,paypal,completed
102212,5643.0,SPORT,"54,28€",EUR,03-Jun-2026,FRANCE,virement,completed
101421,5108.0,electronique ,64.41,EUR,2025/12/26 15:17,Allemagne,virement,failed
102579,5712.0,MAISON ,119.43,EUR,19/07/2026,BELGIQUE,paypal,pending
100594,5120.0, mode,,EUR,26/09/2025,US,,refunded
100601,5185.0,Maisons,10.7,USD,22/04/2026,be,carte_bancaire,COMPLETED 
100637,5678.0,Beaute,26.21,EUR,2025-03-31,DE,carte_bancaire,refunded
100049,5623.0,maison,31.77,EUR,06-30-2026,United States,carte_bancaire,completed
101795,5362.0,Modes,12.47,,07-Jun-2025,Suisse,paypal,failed
102420,5560.0,Maisons,,EUR,21-Mar-2026,Suisse,cheque,completed
100680,5195.0,LIVRES,46.97,EUR,2026-03-20,Allemagne,carte_bancaire,completed
102431,5381.0,ELECTRONIQUE,9.8,EUR,19-Dec-2025,US,cheque,completed
101778,5419.0, mode,16.67,EUR,03-29-2026,DE,paypal,failed
100414,5141.0,maison,33.09,EUR,07-10-2025,États-Unis,paypal,refunded
100874,5058.0,Maisons,23.81,EUR,07-13-2026,Belgique,virement,COMPLETED 
100527,5666.0,Livres,25.62,USD,2025-07-11,CH,carte_bancaire,Completed
101512,5074.0,livres,12.87,EUR,30-Mar-2026,de,cheque,completed
102548,5395.0,Ã‰lectronique,61.51,EUR,2026/03/14 18:10,DE,n/a,pending
100275,5241.0,LIVRES,30.93,EUR,11-27-2025,Allemagne,paypal,pending
102367,5144.0,MODE,13.04,EUR,2025-09-25,Francia,carte_bancaire,completed
102414,5130.0,Maison,61.31,,07-03-2025,ch,cheque,COMPLETED 
102439,5063.0,Modes,5.78,EUR,2025/08/30 18:45,United States,cheque,completed
101116,5118.0,MAISON ,,EUR,11-Oct-2025,ch,null,COMPLETED 
100318,5752.0,Electroniqe,32.84,EUR,06-16-2025,BELGIQUE,cheque,pending
101951,5460.0,MAISON ,76.38,EUR,01/04/2026,GERMANY,carte_bancaire,refunded
101161,5707.0,beauté,192.84,EUR,2025/08/25 22:32,US,carte_bancaire,failed
102700,5668.0, mode,34.75,EUR,2025-05-19,États-Unis,paypal,pending
101558,5700.0,Beauté ,94.01,EUR,11-Oct-2025,SUISSE,cheque,pending
100070,5115.0, mode,12.85,EUR,12/05/2025,United States,cheque,Completed
100402,5211.0,MODE,24.65,EUR,2025/12/07 22:37,USA,paypal,completed
101502,5202.0, mode,11.75,EUR,2025/06/10 00:36,United States,cheque,Completed
100937,5266.0,Sport,46.41,EUR,2026/08/06 00:48,Etats-Unis,cheque,COMPLETED 
102004,5255.0,maison,4.46,EUR,2025/04/26 05:21,de,carte_bancaire,Completed
101261,5199.0,Électronique,,EUR,26-Apr-2025,CH,carte_bancaire,refunded
102722,5211.0,Livres,"9,46€",eur,2025/10/13 23:30,BELGIQUE,paypal,completed
102806,5301.0,Mode,22.82,EUR,2026-04-09,États-Unis,carte_bancaire,completed
101838,5391.0,LIVRES,132.76,EUR,2025/11/09 01:33,France,virement,failed
101960,5467.0,Mode,23.35,EUR,07-23-2025,be,cheque,refunded
101850,5370.0,Beaute,13.71,eur,11-30-2025,Etats-Unis,paypal,Completed
100810,5523.0, mode,20.73,EUR,11-28-2025,BE,cheque,refunded
100755,5112.0,BEAUTE,"262,21€",EUR,03-18-2026,Allemagne,carte_bancaire,completed
101174,5666.0,BEAUTE,12.45,EUR,28-Mar-2025,ch,paypal,failed
101587,5792.0,livres,17.63,EUR,04-16-2026,Belgique,virement,COMPLETED 
102713,5159.0,Mode,,EUR,01-20-2026,Etats-Unis,cheque,Completed
101235,5083.0,LIVRES,107.25,EUR,14-Jun-2025,United States,paypal,completed
101891,5010.0,maison,24.67,EUR,15-Jun-2025,CH,carte_bancaire,failed
100070,5713.0,Beauté ,33.96,,17-Jul-2025,BELGIQUE,carte_bancaire,Completed
102760,5531.0,Maison,43.23,EUR,07-Jan-2026,France,NULL,COMPLETED 
102342,5355.0,BEAUTE,38.2,EUR,04-06-2025,Suisse,paypal,COMPLETED 
101104,5451.0,Electronique,9.36,EUR,2026/06/07 03:00,CH,paypal,COMPLETED 
101800,5126.0,Sport,20.23,eur,05/09/2026,BELGIQUE,carte_bancaire,failed
100056,5722.0,Maisons,11.53,EUR,25/06/2025,USA,cheque,failed
102468,5324.0,ELECTRONIQUE,45.38,EUR,2025-07-31,Belgique,paypal,failed
101817,5515.0, mode,12.84,EUR,2026/03/12 12:18,US,cheque,failed
101395,5591.0,Livre,28.97,EUR,2026/01/18 08:21,Allemagne,-,pending
101556,5332.0,Beauté ,55.83,EUR,2025/04/07 05:41,de,cheque,COMPLETED 
102086,5709.0,MODE,15.53,EUR,22/12/2025,ch,virement,completed
101904,5113.0,maison,22.27,EUR,11-23-2025,USA,cheque,refunded
102501,5110.0,Beaute,58.64,EUR,2026-03-29,GERMANY,paypal,COMPLETED 
102161,5456.0,Sport,"30,63€",EUR,07-Jan-2026,United States,paypal,Completed
100309,5170.0,Sport,?,EUR,2026-07-08,Allemagne,carte_bancaire,Completed
101961,5573.0,Maisons,31.72,EUR,2025/03/25 17:55,BE,cheque,failed
101253,5313.0,Beaute,34.35,eur,2026/05/31 09:54,BELGIQUE,paypal,pending
101228,5011.0,Électronique,29205.0,EUR,24/11/2025,US,virement,failed
102769,5296.0,Beauté ,20.56,EUR,02-Jan-2026,USA,cheque,COMPLETED 
101537,5696.0,Maisons,15.19,EUR,2025-11-22,SUISSE,carte_bancaire,COMPLETED 
101741,5452.0,LIVRES,21.07,eur,04-05-2026,Allemagne,virement,completed
101351,5752.0,Sports,4.85,,06/01/2026,BELGIQUE,carte_bancaire,refunded
101376,5578.0, mode,13.43,USD,2025/07/30 22:44,Belgique,carte_bancaire,COMPLETED 
102162,5409.0,Beauté ,38.41,USD,16-Apr-2025,France,cheque,refunded
102813,5673.0,Electronique,18.37,EUR,2025-12-29,Belgique,cheque,failed
101861,5090.0, mode,50.89,,12-30-2025,Belgique,virement,refunded
102716,5490.0,Electronique,43.08,EUR,08/11/2025,SUISSE,carte_bancaire,Completed
102709,5374.0,Livres,100.19,eur,19-Oct-2025,CH,cheque,completed
101659,5636.0, mode,,EUR,25-Dec-2025,CH,paypal,completed
100436,5512.0,livres,106.25,EUR,07/08/2025,France,carte_bancaire,COMPLETED 
102078,5401.0,beauté,n/a,EUR,2025-08-13,BELGIQUE,cheque,pending
101222,5721.0, mode,43.4,EUR,03-17-2026,Allemagne,virement,Completed
101491,5055.0,livres,245.27,EUR,2025-10-02,FRANCE,carte_bancaire,Completed
101912,5313.0, mode,43.56,EUR,13-Jun-2025,be,cheque,COMPLETED 
100313,5611.0,Mode,51.02,EUR,19-May-2025,BELGIQUE,cheque,refunded
100233,5738.0,Ã‰lectronique,13.65,EUR,2026-03-28,ch,cheque,COMPLETED 
101436,5621.0,Électronique,19.61,EUR,21/09/2025,fr,cheque,refunded
100685,5284.0,sport,46.6,,2025-11-25,Allemagne,paypal,completed
100068,5075.0, mode,26.8,eur,2025-09-09,Allemagne,cheque,Completed
100111,5563.0,BEAUTE,23.95,EUR,15/08/2025,BE,virement,completed
101213,5639.0,livres,54.9,EUR,2025-10-01,be,carte_bancaire,COMPLETED 
101413,5540.0,BEAUTE,172.17,EUR,02-23-2026,tats-Unis,carte_bancaire,failed
101127,5165.0,ELECTRONIQUE,12.44,EUR,21-Jun-2026,GERMANY,cheque,refunded
101574,5673.0,beauté,20.95,USD,2026/07/19 14:07,BE,carte_bancaire,Completed
101971,5446.0,beauté,1.74,EUR,19-Aug-2026,be,carte_bancaire,failed
100608,5055.0, mode,,EUR,2025-11-06,CH,cheque,failed
102835,5106.0,Electroniqe,18.73,EUR,11/06/2026,USA,cheque,COMPLETED 
102251,5502.0,Electronique,95.59,EUR,12-13-2025,Belgique,virement,COMPLETED 
100903,5627.0,Beaute,77.53,eur,2026-03-19,France,,pending
100897,5664.0,Sports,28.0,EUR,31-Jul-2025,GERMANY,cheque,refunded
101447,5651.0,beauté,12.12,EUR,25-May-2025,GERMANY,paypal,Completed
101939,5277.0,Sports,$26.79,EUR,2025/04/10 05:19,GERMANY,paypal,Completed
102293,5042.0,BEAUTE,11.85,EUR,18/11/2025,Francia,virement,refunded
100046,5608.0,ELECTRONIQUE,3.76,EUR,2025/04/23 11:00,ch,virement,pending
102684,5510.0,LIVRES,33.17,eur,2025/08/18 00:13,Suisse,carte_bancaire,COMPLETED 
100361,5652.0,Mode,97.46,EUR,2025/09/11 14:27,ch,carte_bancaire,Completed
100135,5706.0,Ã‰lectronique,98.98,EUR,14-Dec-2025,ch,paypal,refunded
101309,5509.0,SPORT,37.61,USD,10-08-2025,be,N/A,failed
100145,5298.0,Maisons,26.3,USD,12-18-2025,Etats-Unis,cheque,pending
101547,,maison,32.19,EUR,2026-04-17,France,cheque,pending
102328,5190.0,Ã‰lectronique,45.88,EUR,09-03-2026,ch,virement,COMPLETED 
100366,5536.0,MAISON ,$30.01,EUR,10-Aug-2025,Francia,paypal,completed
101017,5784.0,Electronique,$15.87,EUR,unknown,CH,paypal,COMPLETED 
100029,5203.0,Mode,,EUR,2026/02/17 10:06,États-Unis,carte_bancaire,COMPLETED 
102578,5120.0,Modes,31.58,EUR,2025/09/11 10:10,de,paypal,COMPLETED 
100022,5366.0, mode,26.07,USD,26/09/2025,SUISSE,paypal,refunded
100408,5351.0,MODE,27.34,EUR,05-Mar-2026,DE,paypal,Completed
101924,5420.0,Mode,158.65,EUR,2025-04-24,de,cheque,refunded
101100,5711.0,Livre,n/a,EUR,2025/09/20 08:18,BELGIQUE,cheque,refunded
100420,5378.0, mode,156.75,,2025/11/05 18:37,fr,virement,failed
102390,5442.0, mode,4.66,EUR,14-Aug-2025,de,cheque,completed
100460,5055.0,livres,143.78,,2025-05-05,US,virement,COMPLETED 
100043,5095.0,maison,18.71,EUR,08-29-2025,be,virement,Completed
100087,5671.0,electronique ,32.98,EUR,2025/12/27 20:11,United States,cheque,Completed
100859,5772.0,LIVRES,43.36,EUR,05-Mar-2026,FRANCE,virement,failed
100572,5433.0,Modes,32.93,EUR,2026-04-29,SUISSE,virement,COMPLETED 
100944,5045.0,Livres,129.28,EUR,2025-09-25,ch,cheque,pending
100282,5235.0,Electroniqe,102.25,,2026-03-06,BE,paypal,Completed
102658,5226.0, mode,28.64,EUR,03-06-2026,France,carte_bancaire,completed
102466,5614.0,Maisons,12.34,EUR,2026/09/19 02:18,United States,paypal,failed
100102,5481.0,Ã‰lectronique,18.02,EUR,04-01-2026,ch,carte_bancaire,completed
100082,5019.0,Livres,,EUR,04-Apr-2025,de,carte_bancaire,COMPLETED 
102476,5424.0,BEAUTE,19.93,USD,2025/07/14 23:33,CH,virement,refunded
100533,5044.0,electronique ,-8.25,EUR,2025/07/21 04:38,BE,virement,pending
100776,5753.0, mode,N/A,USD,09-18-2026,FRANCE,carte_bancaire,Completed
102527,5185.0,Maisons,42.36,EUR,17/07/2025,Allemagne,paypal,refunded
102430,5081.0,Sports,40.78,EUR,25/12/2025,BE,virement,Completed
102464,5389.0,Beauté ,53.64,EUR,2026-06-14,CH,carte_bancaire,COMPLETED 
102179,5375.0,beauté,24.68,eur,2025/10/27 22:27,CH,cheque,refunded
100809,5613.0,Beauté ,10.97,EUR,2026-01-15,CH,paypal,failed
100964,5043.0,Maisons,,EUR,22/05/2025,SUISSE,cheque,refunded
100978,5715.0,Livre,$5.9,EUR,09-06-2025,USA,paypal,failed
100691,5112.0,Electronique,69.64,EUR,2025-11-27,CH,paypal,completed
100932,5774.0,Beaute,6.66,USD,28/06/2025,FR,cheque,completed
101241,5609.0,Modes,20.43,EUR,26/12/2025,SUISSE,carte_bancaire,refunded
102259,5057.0,SPORT,-29.34,EUR,06-Sep-2025,Francia,NULL,refunded
101672,5141.0,electronique ,17.24,EUR,26/04/2026,SUISSE,virement,refunded
101426,5225.0,Electronique,156.11,EUR,06/03/2026,FRANCE,carte_bancaire,pending
100221,5487.0,Maison,4.57,EUR,03/02/2026,Francia,paypal,failed
100543,5152.0,sport,44890.0,EUR,06-Apr-2025,BELGIQUE,paypal,Completed
101286,5657.0,BEAUTE,n/a,EUR,02/08/2026,France,cheque,COMPLETED 
101408,5684.0,livres,24.52,EUR,20-Mar-2026,BELGIQUE,carte_bancaire,Completed
100789,5474.0,livres,5.5,EUR,19-Oct-2025,FRANCE,paypal,refunded
100794,5461.0,BEAUTE,9.27,USD,2025/08/22 02:34,ch,carte_bancaire,failed
101720,5507.0,Maison,38.93,,04-04-2026,GERMANY,paypal,pending
102005,5688.0,SPORT,29.72,EUR,25/08/2026,Allemagne,cheque,pending
101563,5621.0,Sports,54.36,EUR,09/09/2025,GERMANY,paypal,pending
101966,5296.0,Maisons,unknown,EUR,02-05-2026,BE,paypal,completed
101456,5739.0,sport,48.33,EUR,15-Jan-2026,SUISSE,virement,Completed
101718,5016.0,sport,46.46,,03/06/2026,FRANCE,n/a,pending
100272,5560.0,ELECTRONIQUE,34940.0,eur,22/03/2026,CH,cheque,Completed
100521,5233.0,BEAUTE,-40.01,USD,2025-10-01,Francia,virement,failed
101003,5473.0,BEAUTE,$13.7,EUR,09-10-2026,Allemagne,cheque,COMPLETED 
101373,5290.0,Sports,,,2025-04-07,Suisse,paypal,Completed
102522,5429.0,MODE,34.15,EUR,10-05-2025,États-Unis,carte_bancaire,Completed
101938,5320.0,MODE,65.18,EUR,08-17-2026,Belgique,cheque,COMPLETED 
100350,5050.0,MODE,32.45,EUR,2026/09/12 01:59,ch,cheque,pending
100425,5589.0,ELECTRONIQUE,30.54,EUR,07-07-2026,BE,virement,pending
102126,5621.0,sport,8.48,EUR,2025/04/02 05:33,fr,carte_bancaire,completed
100364,5557.0,livres,10.68,EUR,2025-07-04,BE,carte_bancaire,completed
100012,5302.0,Electroniqe,9.1,EUR,19-Jan-2026,United States,,Completed
102672,5249.0,LIVRES,31.01,EUR,03/05/2026,fr,cheque,COMPLETED 
100298,5294.0,Électronique,50.99,EUR,04/05/2025,Suisse,paypal,pending
101179,5515.0,Maisons,9.09,EUR,2025/12/22 18:26,Francia,carte_bancaire,Completed
101036,5541.0,electronique ,8.14,EUR,2025-08-01,SUISSE,null,refunded
102580,,Électronique,34.29,EUR,2025-06-06,États-Unis,virement,COMPLETED 
100168,5602.0,livres,19.67,EUR,2025-07-19,FRANCE,carte_bancaire,completed
102582,5165.0,MODE,23.39,EUR,05-10-2026,CH,cheque,COMPLETED 
102266,5511.0,Electroniqe,4.95,EUR,06-13-2026,ch,carte_bancaire,COMPLETED 
101954,5397.0,Maison,?,EUR,16-Mar-2026,SUISSE,cheque,Completed
102073,5489.0,BEAUTE,29.3,EUR,2025/10/12 19:52,France,virement,failed
102377,5719.0,Sports,-7.44,EUR,2025-07-09,fr,cheque,pending
100765,5641.0,Beauté ,"13,03€",EUR,08-13-2026,GERMANY,N/A,failed
102190,,Beaute,5.82,EUR,24/04/2026,Belgique,virement,failed
102166,5129.0,Livres,,EUR,09/12/2025,FR,virement,COMPLETED 
102302,5030.0,maison,17.36,EUR,03-19-2026,BELGIQUE,cheque,failed
100219,5676.0,Maison,26.41,USD,02/09/2025,USA,virement,pending
102434,5089.0,Maisons,24.81,EUR,15/04/2026,Francia,NULL,COMPLETED 
102545,5552.0,beauté,36.22,eur,2025-07-12,DE,carte_bancaire,completed
100879,5769.0,Electroniqe,71.49,EUR,-999,Allemagne,carte_bancaire,completed
102347,5617.0,Sport,unknown,EUR,08-20-2026,Francia,paypal,COMPLETED 
101323,5768.0,sport,38.01,EUR,2025-09-24,FR,cheque,completed
101392,5191.0,Mode,$150.21,EUR,06/05/2025,BE,cheque,COMPLETED 
100351,5092.0,Livres,$92.56,,2026-01-11,DE,cheque,failed
101053,5045.0,Beaute,,EUR,2025-11-29,CH,cheque,pending
101211,5607.0,Maison,,EUR,12-28-2025,US,carte_bancaire,Completed
102482,5059.0,MODE,147.42,EUR,09-17-2025,Allemagne,virement,COMPLETED 
101967,5764.0,Beaute,"21,41€",EUR,2026/06/17 16:25,FR,carte_bancaire,COMPLETED 
102771,5468.0,Sports,12.53,eur,13/10/2025,Etats-Unis,carte_bancaire,Completed
102442,5437.0,Modes,7.67,EUR,06-23-2025,Francia,carte_bancaire,refunded
100498,5540.0,beauté,11.16,EUR,04-Dec-2025,USA,cheque,COMPLETED 
101735,5234.0,Beaute,5.73,EUR,10/04/2025,Suisse,virement,completed
100210,5316.0,Modes,,EUR,08-16-2025,FR,?,completed
102487,5211.0,Sports,23.55,EUR,2026/09/14 11:00,be,paypal,Completed
102838,5619.0,Sport,90355.0,EUR,2026/07/31 00:22,Francia,carte_bancaire,pending
100227,5318.0,Livre,"9,3€",EUR,2026-07-03,Allemagne,paypal,refunded
100365,5309.0,MODE,$17.1,EUR,?,Suisse,paypal,failed
100965,5650.0, mode,89.67,EUR,29-Jul-2025,SUISSE,carte_bancaire,completed
100276,5179.0,Livres,29.35,EUR,2025-05-21,BE,virement,COMPLETED 
102299,5104.0,SPORT,6.34,USD,2025-12-22,Allemagne,virement,refunded
101877,5196.0,ELECTRONIQUE,20.32,EUR,N/A,Etats-Unis,virement,pending
101745,5705.0,Mode,13.1,EUR,2025/09/09 04:47,de,-999,pending
101103,5030.0,LIVRES,21.64,EUR,2026-03-23,United States,virement,Completed
100407,5382.0,Modes,21.58,EUR,2025/12/31 02:03,ch,paypal,completed
102044,5438.0,Beauté ,11.7,EUR,04-24-2026,GERMANY,cheque,pending
101124,5103.0,Livre,106.71,EUR,10/03/2026,Allemagne,virement,Completed
